geneDel	chromo	chromoPretty	pheno
YJL154C	10	J / X	9.7129111644044
YJL155C	10	J / X	10.1882067795439
YJL156C	10	J / X	10.1974441523709
YJL157C	10	J / X	9.72884912976107
YJL158C	10	J / X	8.65474120087374
YJL159W	10	J / X	8.74228171563598
YJL162C	10	J / X	6.6137496550012
YJL164C	10	J / X	6.00249026800814
YJL167W	10	J / X	9.22006036799553
YJL168C	10	J / X	9.32466063284195
YJL169W	10	J / X	9.70075154916824
YJL170C	10	J / X	7.76920697024178
YJL171C	10	J / X	7.66888173867701
YJL173C	10	J / X	9.59065629194558
YJL176C	10	J / X	9.1873696288479
YJL178C	10	J / X	10.3332594510684
YJL179W	10	J / X	9.455651741802
YJL180C	10	J / X	9.81552282781273
YJL181W	10	J / X	7.07869779884654
YJL182C	10	J / X	8.99442536774138
YJL183W	10	J / X	9.59322294153996
YJL185C	10	J / X	7.11475309704759
YJL186W	10	J / X	9.4174913142179
YJL187C	10	J / X	9.62023859969376
YJL188C	10	J / X	6.43903364815913
YJL190C	10	J / X	9.9302726898632
YJL192C	10	J / X	6.41948953075983
YJL193W	10	J / X	10.2053687651837
YJL194W	10	J / X	9.5238617258239
YJL197W	10	J / X	7.24595472248608
YJL198W	10	J / X	9.52713275435769
YJL199C	10	J / X	10.0087635874407
YJL201W	10	J / X	9.9033281862688
YJL203W	10	J / X	10.5273319748425
YJL204C	10	J / X	9.39244744218781
YJL206C-A	10	J / X	8.97785105437138
YJL207C	10	J / X	10.3339467022398
YJL208C	10	J / X	9.6857491153483
YJL209W	10	J / X	10.3374721182793
YJL210W	10	J / X	9.6206660811863
YJL211C	10	J / X	8.96176946777104
YJL212C	10	J / X	9.87027402787895
YJL214W	10	J / X	9.42079004663104
YJL215C	10	J / X	8.14352850639201
YJL216C	10	J / X	9.87740494183343
YJL217W	10	J / X	9.7021597293564
YJL218W	10	J / X	9.84694050884603
YJR001W	10	J / X	9.72869548108137
YJR002W	10	J / X	10.2578902076004
YJR004C	10	J / X	10.4042061547657
YJR005W	10	J / X	9.38169515059773
YJR006W	10	J / X	6.56067329158175
YJR007W	10	J / X	8.14671221385423
YJR008W	10	J / X	10.0084067774849
YJR009C	10	J / X	10.366778030746
YJR010C-A	10	J / X	6.02585864860766
YJR010W	10	J / X	6.23544877044771
YJR011C	10	J / X	6.68617196555067
YJR012C	10	J / X	6.46062390843963
YJR013W	10	J / X	7.97846567839957
YJR014W	10	J / X	7.73072652367495
YJR015W	10	J / X	6.33716807144058
YJR016C	10	J / X	6.41492108826575
YJR017C	10	J / X	6.14948577331501
YJR018W	10	J / X	10.4098189123825
YJR019C	10	J / X	9.79309074637535
YJR020W	10	J / X	8.52053235485102
YJR021C	10	J / X	6.32887618216111
YJR023C	10	J / X	6.24991029788276
YJR024C	10	J / X	7.07928780650882
YJR025C	10	J / X	10.0469631915511
YJR026W	10	J / X	10.2470409675079
YJR030C	10	J / X	6.31236022020463
YJR031C	10	J / X	9.0579525295146
YJR032W	10	J / X	10.5260350992002
YJR033C	10	J / X	10.1989642935271
YJR034W	10	J / X	9.62290519797828
YJR035W	10	J / X	6.876304016841
YJR036C	10	J / X	6.26250577881543
YJR037W	10	J / X	10.1462772057235
YJR038C	10	J / X	10.0607672863982
YJR039W	10	J / X	9.9572013030315
YJR040W	10	J / X	9.74169226806285
YJR041C	10	J / X	10.1401854002692
YJR042W	10	J / X	8.77879103719937
YJR043C	10	J / X	9.96225081942986
YJR044C	10	J / X	8.73441724111949
YJR045C	10	J / X	7.46531068877852
YJR046W	10	J / X	6.17848957921899
YJR047C	10	J / X	6.26762051330306
YJR048W	10	J / X	10.3792836655087
YJR049C	10	J / X	10.2067056008785
YJR050W	10	J / X	9.36941828145511
YJR051W	10	J / X	9.72536042366987
YJR052W	10	J / X	8.81514222007045
YJR053W	10	J / X	10.0818424451604
YJR054W	10	J / X	7.94034656495837
YJR056C	10	J / X	9.72732143622515
YJR057W	10	J / X	8.8807956710015
YJR058C	10	J / X	9.19936924819
YJR059W	10	J / X	9.9107303106082
YJR060W	10	J / X	8.7372743653524
YJR061W	10	J / X	9.93427381843854
YJR062C	10	J / X	9.80740659072586
YJR063W	10	J / X	9.12546432821891
YJR064W	10	J / X	6.49367007622959
YJR065C	10	J / X	9.90956799966717
YJR066W	10	J / X	10.4250970789481
YJR066W	10	J / X	10.4250970789481
YJR067C	10	J / X	8.92442009069835
YJR068W	10	J / X	9.23144267506128
YJR069C	10	J / X	10.3212321961871
YJR070C	10	J / X	10.4316329264654
YJR072C	10	J / X	7.2845261487565
YJR073C	10	J / X	10.2551602444802
YJR074W	10	J / X	9.64458430397377
YJR075W	10	J / X	8.1766631079633
YJR076C	10	J / X	10.1573604559864
YJR077C	10	J / X	9.62230909871676
YJR078W	10	J / X	7.46825996364759
YJR079W	10	J / X	5.98724858101767
YJR080C	10	J / X	9.78465508236967
YJR082C	10	J / X	9.37497083487354
YJR083C	10	J / X	10.1710628806576
YJR084W	10	J / X	7.57269231437715
YJR087W	10	J / X	9.23608030121363
YJR088C	10	J / X	5.99234991082594
YJR090C	10	J / X	9.97604744357214
YJR091C	10	J / X	10.1679395462225
YJR092W	10	J / X	9.57077932622316
YJR093C	10	J / X	9.37866164898256
YJR094C	10	J / X	10.1072453812250
YJR094W-A	10	J / X	10.0550246017812
YJR095W	10	J / X	9.49686377303436
YJR096W	10	J / X	9.90433137009522
YJR097W	10	J / X	9.4828038292782
YJR098C	10	J / X	9.78094565906684
YJR099W	10	J / X	10.0403112086075
YJR100C	10	J / X	9.27144348956307
YJR102C	10	J / X	10.0520979588851
YJR103W	10	J / X	10.2679387673986
YJR104C	10	J / X	10.1116269095478
YJR105W	10	J / X	8.4495253372911
YJR106W	10	J / X	10.0264567693293
YJR107W	10	J / X	6.85520559353104
YJR108W	10	J / X	9.58880328339172
YJR109C	10	J / X	8.86752737316466
YJR110W	10	J / X	8.1366724924626
YJR111C	10	J / X	9.26649629536554
YJR112W	10	J / X	9.860480602162
YJR113C	10	J / X	7.33165884910513
YJR115W	10	J / X	9.57085314296176
YJR116W	10	J / X	9.03096772838271
YJR117W	10	J / X	9.76122025428205
YJR118C	10	J / X	10.1130132595851
YJR119C	10	J / X	7.71167586783469
YJR120W	10	J / X	8.76245857473673
YJR121W	10	J / X	9.70906819497763
YJR122W	10	J / X	10.1541110265954
YJR123W	10	J / X	5.9993686648998
YJR124C	10	J / X	7.90150378166403
YJR125C	10	J / X	6.09527151701785
YJR126C	10	J / X	10.1764817406247
YJR127C	10	J / X	10.4329666177166
YJR128W	10	J / X	10.4470684423322
YJR129C	10	J / X	10.1742129829739
YJR130C	10	J / X	9.5689122767501
YJR131W	10	J / X	10.1088860273388
YJR133W	10	J / X	9.11784701655324
YJR134C	10	J / X	8.36918428319638
YJR135C	10	J / X	9.39308555627025
YJR137C	10	J / X	9.29625775197503
YJR139C	10	J / X	10.3917554094807
YJR140C	10	J / X	9.99680098981593
YJR141W	10	J / X	9.38814108518734
YJR142W	10	J / X	10.200504270306
YJR144W	10	J / X	10.5494391710658
YJR145C	10	J / X	8.85436017714943
YJR146W	10	J / X	9.38366125931843
YJR147W	10	J / X	9.80301033108384
YJR148W	10	J / X	10.0895402374508
YJR149W	10	J / X	6.36385682233161
YJR150C	10	J / X	9.85270797601488
YJR152W	10	J / X	7.3595412750283
YJR153W	10	J / X	8.16833756388102
YJR154W	10	J / X	8.5200486752729
YKL001C	11	K / XI	10.5699740169252
YKL002W	11	K / XI	10.5415030543192
YKL003C	11	K / XI	6.83260510126997
YKL004W	11	K / XI	8.63042001889837
YKL005C	11	K / XI	9.40122733066825
YKL006C-A	11	K / XI	9.77243645117066
YKL006W	11	K / XI	8.32665997898197
YKL007W	11	K / XI	10.5343226845824
YKL009W	11	K / XI	6.84496088981251
YKL011C	11	K / XI	7.59747532047391
YKL012W	11	K / XI	10.6076555809192
YKL013C	11	K / XI	10.1087996546731
YKL014C	11	K / XI	10.2496287112014
YKL015W	11	K / XI	10.1492170969229
YKL016C	11	K / XI	10.5582725670731
YKL017C	11	K / XI	10.3935562458008
YKL018W	11	K / XI	6.15516897227186
YKL019W	11	K / XI	6.1769303450726
YKL020C	11	K / XI	9.87432796383982
YKL021C	11	K / XI	7.18742482484087
YKL022C	11	K / XI	10.1672326279516
YKL023W	11	K / XI	10.0033947951332
YKL024C	11	K / XI	7.5841812280471
YKL025C	11	K / XI	8.10765027843665
YKL026C	11	K / XI	9.7403447357637
YKL027W	11	K / XI	10.0908703144690
YKL028W	11	K / XI	6.59476947370712
YKL029C	11	K / XI	10.1198687758638
YKL030W	11	K / XI	9.16043112798864
YKL031W	11	K / XI	9.39885047230654
YKL032C	11	K / XI	10.2844968998088
YKL033W	11	K / XI	8.2338462367997
YKL033W-A	11	K / XI	8.9985285471952
YKL034W	11	K / XI	10.3768141693976
YKL035W	11	K / XI	10.5998828292137
YKL037W	11	K / XI	9.39246425498005
YKL038W	11	K / XI	10.5897441969252
YKL039W	11	K / XI	9.61140221660296
YKL040C	11	K / XI	10.6270283925021
YKL041W	11	K / XI	8.7741073795724
YKL042W	11	K / XI	9.8652229763838
YKL043W	11	K / XI	9.91095175639987
YKL044W	11	K / XI	9.93442736225976
YKL045W	11	K / XI	10.4474451181967
YKL046C	11	K / XI	10.4858755182983
YKL047W	11	K / XI	10.5458742000370
YKL048C	11	K / XI	9.9682720711736
YKL049C	11	K / XI	10.5736364699368
YKL050C	11	K / XI	10.1172456326634
YKL051W	11	K / XI	10.1065482971369
YKL052C	11	K / XI	10.2803924195430
YKL053W	11	K / XI	10.2128164824780
YKL054C	11	K / XI	9.42071266024597
YKL055C	11	K / XI	6.79506333158428
YKL056C	11	K / XI	6.29456650216075
YKL057C	11	K / XI	7.58837822073837
YKL058W	11	K / XI	10.2787034685183
YKL059C	11	K / XI	10.5295512553688
YKL060C	11	K / XI	6.57254338745851
YKL061W	11	K / XI	10.4987568893355
YKL062W	11	K / XI	9.47008886169034
YKL063C	11	K / XI	10.3931683495781
YKL064W	11	K / XI	10.2729105381297
YKL065C	11	K / XI	6.25799390169226
YKL066W	11	K / XI	10.1641856647350
YKL067W	11	K / XI	10.3889113665745
YKL068W	11	K / XI	10.0782750468211
YKL069W	11	K / XI	10.5943713099827
YKL070W	11	K / XI	10.0953432155386
YKL071W	11	K / XI	9.98647491254447
YKL072W	11	K / XI	10.4056148107542
YKL073W	11	K / XI	6.27434744048277
YKL074C	11	K / XI	10.3691549280164
YKL075C	11	K / XI	9.51582346198551
YKL076C	11	K / XI	8.5643556686969
YKL077W	11	K / XI	10.6069495020514
YKL078W	11	K / XI	10.5754495423459
YKL079W	11	K / XI	10.6099806302221
YKL080W	11	K / XI	10.3736789539302
YKL081W	11	K / XI	10.0790424641651
YKL082C	11	K / XI	10.0793519324230
YKL083W	11	K / XI	10.3602637377125
YKL084W	11	K / XI	7.30899793600995
YKL085W	11	K / XI	9.47990330014103
YKL086W	11	K / XI	6.16079911253132
YKL087C	11	K / XI	8.32632111039934
YKL088W	11	K / XI	8.24518368430317
YKL089W	11	K / XI	9.39591218303119
YKL090W	11	K / XI	10.6729182413015
YKL091C	11	K / XI	10.4182522757147
YKL092C	11	K / XI	6.24450397237825
YKL093W	11	K / XI	8.7080463832456
YKL094W	11	K / XI	9.14636487451777
YKL095W	11	K / XI	9.9339221279132
YKL096W	11	K / XI	10.5235434955736
YKL097C	11	K / XI	9.69224011031856
YKL098W	11	K / XI	10.2594525466117
YKL099C	11	K / XI	10.2936109458626
YKL100C	11	K / XI	10.5065741215201
YKL101W	11	K / XI	6.77056285014626
YKL102C	11	K / XI	9.84326294511983
YKL103C	11	K / XI	10.5139009018784
YKL104C	11	K / XI	9.96443624551476
YKL105C	11	K / XI	10.0688005650348
YKL106W	11	K / XI	9.76659760468105
YKL107W	11	K / XI	9.93800826938482
YKL108W	11	K / XI	9.62098057484347
YKL109W	11	K / XI	10.4030340234227
YKL110C	11	K / XI	10.4497862651727
YKL111C	11	K / XI	10.0073762307258
YKL112W	11	K / XI	9.48465648490216
YKL113C	11	K / XI	9.70526221935854
YKL114C	11	K / XI	9.79271616052386
YKL116C	11	K / XI	10.308641900462
YKL117W	11	K / XI	10.0754491378942
YKL118W	11	K / XI	10.6097500769574
YKL119C	11	K / XI	7.7476421983043
YKL120W	11	K / XI	9.52836171276813
YKL121W	11	K / XI	10.1599128993943
YKL122C	11	K / XI	9.96167440846708
YKL123W	11	K / XI	10.1574062057357
YKL124W	11	K / XI	10.1359028720503
YKL125W	11	K / XI	10.0667124067676
YKL126W	11	K / XI	9.9564913963759
YKL127W	11	K / XI	10.1072179403591
YKL128C	11	K / XI	6.34799509419678
YKL129C	11	K / XI	8.87429610209167
YKL130C	11	K / XI	10.3882936563521
YKL131W	11	K / XI	10.1816475899484
YKL132C	11	K / XI	9.93298758601835
YKL133C	11	K / XI	9.17077720895068
YKL134C	11	K / XI	8.09375658084477
YKL135C	11	K / XI	8.07555939210315
YKL136W	11	K / XI	9.69380085602147
YKL137W	11	K / XI	6.13346029242799
YKL138C	11	K / XI	7.16474265993981
YKL140W	11	K / XI	10.4263907247952
YKL141W	11	K / XI	9.98576320958462
YKL142W	11	K / XI	6.51426923726032
YKL143W	11	K / XI	9.99436481026819
YKL144C	11	K / XI	8.78520973463331
YKL145W	11	K / XI	10.4341746220585
YKL146W	11	K / XI	8.52662505543921
YKL147C	11	K / XI	9.2243767193938
YKL148C	11	K / XI	9.99800238125483
YKL149C	11	K / XI	9.98562024340181
YKL150W	11	K / XI	6.16142993357944
YKL151C	11	K / XI	10.0537276486505
YKL152C	11	K / XI	6.40083784498213
YKL153W	11	K / XI	10.0304652366390
YKL154W	11	K / XI	9.74298349074805
YKL155C	11	K / XI	10.1304553267189
YKL156W	11	K / XI	9.09749699254651
YKL157W	11	K / XI	8.22992765312338
YKL158W	11	K / XI	9.83064082288725
YKL159C	11	K / XI	7.46848710138222
YKL160W	11	K / XI	10.4798606611422
YKL161C	11	K / XI	10.2942215111456
YKL162C	11	K / XI	10.4247636493677
YKL162C-A	11	K / XI	8.97816715086273
YKL163W	11	K / XI	6.14748944294928
YKL164C	11	K / XI	9.3587082740117
YKL165C	11	K / XI	9.06676991169528
YKL166C	11	K / XI	6.8567572815211
YKL167C	11	K / XI	9.80107649157044
YKL168C	11	K / XI	9.76710150910166
YKL169C	11	K / XI	6.22328058518933
YKL170W	11	K / XI	8.62834504491057
YKL171W	11	K / XI	7.52978925775418
YKL172W	11	K / XI	6.38407758069319
YKL173W	11	K / XI	9.72305335337766
YKL174C	11	K / XI	8.45945220046772
YKL175W	11	K / XI	9.0991074573193
YKL176C	11	K / XI	6.5608088578212
YKL177W	11	K / XI	9.56742821037802
YKL178C	11	K / XI	10.4068909918753
YKL179C	11	K / XI	10.5783845197613
YKL180W	11	K / XI	6.84725516693290
YKL181W	11	K / XI	10.4520043293481
YKL182W	11	K / XI	8.3389260062528
YKL183W	11	K / XI	9.95202106740616
YKL184W	11	K / XI	7.48150067938425
YKL185W	11	K / XI	10.4672003985835
YKL186C	11	K / XI	10.3600369523464
YKL187C	11	K / XI	10.4803082106405
YKL188C	11	K / XI	7.06838570959922
YKL189W	11	K / XI	10.3719652089594
YKL190W	11	K / XI	10.2473631805387
YKL191W	11	K / XI	10.2754529221480
YKL192C	11	K / XI	10.3675186558523
YKL193C	11	K / XI	10.2328633427363
YKL196C	11	K / XI	10.2069113929779
YKL197C	11	K / XI	6.59875889671246
YKL198C	11	K / XI	10.0270062535466
YKL199C	11	K / XI	6.64939528738915
YKL200C	11	K / XI	6.36881418483957
YKL203C	11	K / XI	10.4531954972149
YKL205W	11	K / XI	9.46849953927635
YKL206C	11	K / XI	6.28756467414767
YKL207W	11	K / XI	10.0738049036981
YKL208W	11	K / XI	8.74060125059866
YKL210W	11	K / XI	7.11595554758357
YKL211C	11	K / XI	9.80854142202968
YKL212W	11	K / XI	7.76815244644796
YKL213C	11	K / XI	6.75314786974884
YKL214C	11	K / XI	6.5448093577709
YKL216W	11	K / XI	10.1833409355111
YKL217W	11	K / XI	9.1376726615305
YKL218C	11	K / XI	6.25475621382044
YKL221W	11	K / XI	9.32610477783085
YKL222C	11	K / XI	8.99542622985576
YKR001C	11	K / XI	6.1174460083303
YKR002W	11	K / XI	9.1483584812832
YKR003W	11	K / XI	9.42103367643337
YKR005C	11	K / XI	8.2970261637108
YKR006C	11	K / XI	7.05165063275698
YKR007W	11	K / XI	9.9849752225954
YKR008W	11	K / XI	9.3364745994637
YKR009C	11	K / XI	10.0320213900913
YKR011C	11	K / XI	8.4777984995752
YKR012C	11	K / XI	10.6216117825989
YKR013W	11	K / XI	9.83591281034553
YKR014C	11	K / XI	9.9206222738888
YKR015C	11	K / XI	10.5978654734143
YKR016W	11	K / XI	10.3955522265759
YKR017C	11	K / XI	6.36366140542734
YKR018C	11	K / XI	9.37977927638337
YKR020W	11	K / XI	6.75260523353256
YKR021W	11	K / XI	10.3060077062450
YKR022C	11	K / XI	9.8841012099231
YKR024C	11	K / XI	10.5303501665972
YKR025W	11	K / XI	8.07404133018274
YKR026C	11	K / XI	9.8745179331556
YKR030W	11	K / XI	10.3069966768701
YKR031C	11	K / XI	5.99850236180781
YKR032W	11	K / XI	6.1823596778767
YKR033C	11	K / XI	9.63823053973897
YKR035C	11	K / XI	9.8274008500591
YKR035W-A	11	K / XI	8.54035014528252
YKR037C	11	K / XI	10.4607936220812
YKR042W	11	K / XI	10.1929446718964
YKR043C	11	K / XI	9.5652068953847
YKR044W	11	K / XI	10.3950582673961
YKR045C	11	K / XI	8.94714730153685
YKR047W	11	K / XI	10.4366256137393
YKR048C	11	K / XI	9.92038293374124
YKR049C	11	K / XI	9.95308600508297
YKR050W	11	K / XI	9.32743730732548
YKR051W	11	K / XI	9.92670914812206
YKR052C	11	K / XI	10.5322545800694
YKR054C	11	K / XI	10.4553711726062
YKR055W	11	K / XI	10.1527435950916
YKR056W	11	K / XI	9.34550366227303
YKR057W	11	K / XI	6.26515980408757
YKR058W	11	K / XI	9.81024566709252
YKR059W	11	K / XI	7.56849034776408
YKR060W	11	K / XI	6.53890243784007
YKR061W	11	K / XI	9.1966508619411
YKR062W	11	K / XI	9.19417589108005
YKR063C	11	K / XI	8.32090042109994
YKR064W	11	K / XI	9.45756951475188
YKR065C	11	K / XI	10.4878354319665
YKR066C	11	K / XI	9.86010394289015
YKR067W	11	K / XI	8.89132377697205
YKR068C	11	K / XI	6.90500848547339
YKR069W	11	K / XI	9.64885014042535
YKR070W	11	K / XI	9.62745916223493
YKR071C	11	K / XI	6.1686144027084
YKR072C	11	K / XI	9.89688801227985
YKR073C	11	K / XI	9.0538317214547
YKR074W	11	K / XI	10.077188807037
YKR075C	11	K / XI	9.6823813540355
YKR076W	11	K / XI	10.2242592329791
YKR077W	11	K / XI	9.20715098064476
YKR078W	11	K / XI	10.2562230538221
YKR079C	11	K / XI	9.86269027005459
YKR080W	11	K / XI	9.05549866608333
YKR081C	11	K / XI	8.74096066071013
YKR082W	11	K / XI	9.35462720873637
YKR083C	11	K / XI	10.0800252617995
YKR084C	11	K / XI	9.71054614239342
YKR085C	11	K / XI	6.11646004997952
YKR086W	11	K / XI	10.1478624790798
YKR087C	11	K / XI	10.3386839145381
YKR088C	11	K / XI	9.9391756830542
YKR089C	11	K / XI	8.83419509863661
YKR090W	11	K / XI	9.56904456513174
YKR091W	11	K / XI	10.0796815289885
YKR092C	11	K / XI	10.4442714042931
YKR093W	11	K / XI	9.18857501127195
YKR094C	11	K / XI	7.09302697195887
YKR095W	11	K / XI	6.00704145498595
YKR096W	11	K / XI	9.21684507663655
YKR097W	11	K / XI	8.87609714243028
YKR098C	11	K / XI	9.09273837087522
YKR099W	11	K / XI	9.91467270921235
YKR100C	11	K / XI	9.46844787195423
YKR101W	11	K / XI	7.21972338102383
YKR102W	11	K / XI	9.26404203637901
YKR103W	11	K / XI	10.1993602323763
YKR104W	11	K / XI	10.2785426635471
YKR105C	11	K / XI	9.98836687659581
YLL001W	12	L / XII	10.4373677181056
YLL002W	12	L / XII	6.3050752543459
YLL003W	12	L / XII	10.033949870969
YLL004W	12	L / XII	9.45676971305794
YLL005C	12	L / XII	10.1873550892269
YLL006W	12	L / XII	10.1574886377305
YLL007C	12	L / XII	8.53069783122075
YLL008W	12	L / XII	10.4983239305538
YLL009C	12	L / XII	9.9861571651107
YLL010C	12	L / XII	9.01690410381305
YLL011W	12	L / XII	10.1729070796855
YLL012W	12	L / XII	10.3933771039367
YLL013C	12	L / XII	10.4484933736504
YLL014W	12	L / XII	7.4617907418384
YLL015W	12	L / XII	10.4852310680894
YLL016W	12	L / XII	10.3996085058138
YLL017W	12	L / XII	7.99589774080902
YLL018C	12	L / XII	9.17439957372385
YLL018C-A	12	L / XII	7.25543879547219
YLL019C	12	L / XII	10.2242282644786
YLL020C	12	L / XII	9.41458386625363
YLL021W	12	L / XII	6.14259016288593
YLL023C	12	L / XII	6.38264966818289
YLL024C	12	L / XII	10.3299492805258
YLL025W	12	L / XII	6.77832734823722
YLL026W	12	L / XII	10.4477220199842
YLL027W	12	L / XII	9.4976079061879
YLL028W	12	L / XII	10.1135923185492
YLL029W	12	L / XII	6.30233603524654
YLL030C	12	L / XII	9.89917369228803
YLL031C	12	L / XII	10.4369659394326
YLL032C	12	L / XII	10.4378224148146
YLL033W	12	L / XII	10.5516890024533
YLL034C	12	L / XII	10.1301751452352
YLL035W	12	L / XII	10.4914397538429
YLL036C	12	L / XII	6.25568362319865
YLL037W	12	L / XII	8.8712936236951
YLL038C	12	L / XII	7.1407458814619
YLL039C	12	L / XII	9.92850992095865
YLL040C	12	L / XII	6.97877524103627
YLL041C	12	L / XII	9.81860231234476
YLL042C	12	L / XII	9.82099882987073
YLL043W	12	L / XII	10.2380591165659
YLL044W	12	L / XII	10.1355411619918
YLL045C	12	L / XII	10.2656461695814
YLL046C	12	L / XII	10.2317001711588
YLL047W	12	L / XII	9.25719529286804
YLL048C	12	L / XII	10.2175253745321
YLL049W	12	L / XII	9.25459018105921
YLL050C	12	L / XII	7.8826249891713
YLL051C	12	L / XII	10.3464767037145
YLL052C	12	L / XII	9.4388227338277
YLL053C	12	L / XII	9.91002269864127
YLL054C	12	L / XII	10.2142062695346
YLL055W	12	L / XII	6.6783042984319
YLL056C	12	L / XII	10.0780667061893
YLL057C	12	L / XII	10.3603027979562
YLL058W	12	L / XII	7.95162037457075
YLL059C	12	L / XII	7.60292946820622
YLL060C	12	L / XII	9.64442014893986
YLL061W	12	L / XII	9.9012907405415
YLL062C	12	L / XII	7.53625255623146
YLL063C	12	L / XII	7.30916864419217
YLR001C	12	L / XII	10.4852569257623
YLR002C	12	L / XII	6.6443323077784
YLR003C	12	L / XII	10.2975703250672
YLR004C	12	L / XII	10.2789996919554
YLR005W	12	L / XII	9.58489236316382
YLR006C	12	L / XII	6.22532141951778
YLR007W	12	L / XII	9.78010547116344
YLR008C	12	L / XII	8.25342857782105
YLR009W	12	L / XII	9.4951292529267
YLR010C	12	L / XII	9.72522685102584
YLR012C	12	L / XII	9.63067337976068
YLR013W	12	L / XII	9.77025924314205
YLR014C	12	L / XII	7.55621101535981
YLR015W	12	L / XII	9.91797688446998
YLR016C	12	L / XII	10.4150969918033
YLR017W	12	L / XII	8.57431287798107
YLR018C	12	L / XII	10.3349937898956
YLR019W	12	L / XII	10.2523778966726
YLR020C	12	L / XII	8.18408611274539
YLR021W	12	L / XII	10.0178229680122
YLR022C	12	L / XII	10.1064215533049
YLR023C	12	L / XII	10.4966553199611
YLR024C	12	L / XII	7.16092725740495
YLR025W	12	L / XII	10.0297053519087
YLR026C	12	L / XII	9.7827171336448
YLR027C	12	L / XII	9.90433018299222
YLR028C	12	L / XII	10.0940547549577
YLR029C	12	L / XII	9.2940260639708
YLR030W	12	L / XII	9.95190617893716
YLR031W	12	L / XII	8.5060096497062
YLR032W	12	L / XII	7.44384948149144
YLR033W	12	L / XII	8.858558094834
YLR034C	12	L / XII	10.042309998581
YLR035C	12	L / XII	9.45548892967855
YLR036C	12	L / XII	9.30904515149586
YLR037C	12	L / XII	9.98060816857773
YLR038C	12	L / XII	9.78889353665244
YLR039C	12	L / XII	9.95434276838512
YLR040C	12	L / XII	9.53207872607595
YLR041W	12	L / XII	10.1963600558587
YLR042C	12	L / XII	9.76372917584337
YLR043C	12	L / XII	6.87407638982295
YLR044C	12	L / XII	7.37951306864191
YLR045C	12	L / XII	10.4613453078045
YLR046C	12	L / XII	8.6826109090765
YLR047C	12	L / XII	10.0908933902542
YLR048W	12	L / XII	8.03165778740759
YLR049C	12	L / XII	6.13955792600927
YLR050C	12	L / XII	9.52988672073453
YLR051C	12	L / XII	9.81933275667074
YLR052W	12	L / XII	9.15356835431242
YLR053C	12	L / XII	10.1517723068560
YLR054C	12	L / XII	7.6741904415661
YLR055C	12	L / XII	10.0787728655559
YLR056W	12	L / XII	9.95185914512072
YLR057W	12	L / XII	10.2689877172746
YLR058C	12	L / XII	10.2326523500485
YLR059C	12	L / XII	9.99321160938008
YLR060W	12	L / XII	6.63487867315083
YLR061W	12	L / XII	6.10747257522996
YLR062C	12	L / XII	6.32891017494958
YLR063W	12	L / XII	5.94696817575958
YLR064W	12	L / XII	5.87517765794378
YLR065C	12	L / XII	5.93925322737964
YLR066W	12	L / XII	6.1399850910128
YLR067C	12	L / XII	9.2265003334421
YLR068W	12	L / XII	10.1417578325453
YLR070C	12	L / XII	9.71071177858628
YLR071C	12	L / XII	7.22107028813914
YLR072W	12	L / XII	10.1667986963898
YLR073C	12	L / XII	7.89016186084866
YLR074C	12	L / XII	8.47711544663203
YLR075W	12	L / XII	6.6726445791843
YLR076C	12	L / XII	7.447863119204
YLR077W	12	L / XII	10.0931807902871
YLR078C	12	L / XII	10.3535440684365
YLR079W	12	L / XII	9.89321904578758
YLR080W	12	L / XII	10.3200846670463
YLR081W	12	L / XII	10.5162306577595
YLR082C	12	L / XII	10.2472834227356
YLR083C	12	L / XII	8.37912770404312
YLR084C	12	L / XII	6.43826980907608
YLR085C	12	L / XII	9.67951833527222
YLR086W	12	L / XII	8.26505402456386
YLR087C	12	L / XII	9.84566794223878
YLR088W	12	L / XII	7.46831572945413
YLR089C	12	L / XII	9.85404103327084
YLR090W	12	L / XII	8.5481950544287
YLR091W	12	L / XII	10.0351783948467
YLR092W	12	L / XII	6.13886123442416
YLR093C	12	L / XII	6.19640688798798
YLR094C	12	L / XII	9.30737153130905
YLR095C	12	L / XII	9.73633317542336
YLR096W	12	L / XII	9.48863954686619
YLR097C	12	L / XII	10.1467764213646
YLR098C	12	L / XII	8.66656630835216
YLR099C	12	L / XII	9.8341639218441
YLR100W	12	L / XII	6.22698523107804
YLR101C	12	L / XII	9.97814064152166
YLR102C	12	L / XII	10.1765880991500
YLR103C	12	L / XII	9.45144362691253
YLR104W	12	L / XII	10.4090324606507
YLR105C	12	L / XII	6.28640868801544
YLR106C	12	L / XII	10.4153082132123
YLR107W	12	L / XII	9.68022701723322
YLR108C	12	L / XII	8.65155791787331
YLR109W	12	L / XII	9.44001490264315
YLR110C	12	L / XII	9.16553849538039
YLR111W	12	L / XII	10.5028018833495
YLR112W	12	L / XII	10.4468941174777
YLR113W	12	L / XII	6.92413383226163
YLR114C	12	L / XII	7.27423575091491
YLR115W	12	L / XII	9.24658047843473
YLR116W	12	L / XII	6.38362028024715
YLR117C	12	L / XII	5.92538000313198
YLR118C	12	L / XII	6.5555541084882
YLR119W	12	L / XII	8.41926540514667
YLR120C	12	L / XII	8.6611198660311
YLR121C	12	L / XII	9.8893440186774
YLR122C	12	L / XII	8.37498034275006
YLR123C	12	L / XII	10.0148760208228
YLR124W	12	L / XII	6.52600649326367
YLR125W	12	L / XII	6.15249402766438
