PRODUCT,CurrVol,CurrPrice,CurrProfit
5540-2909-062,20,313.5505,0.183774225
5540-2909-064,6,2929.038333,0.10425094
5540-2909-071,7,57.04857143,0.230981119
5540-2909-082,1,43.33,0.190399261
5540-2909-085,24,86.23708333,0.210765863
5550-1009-001,1,3.63,0.14600551
5550-2000-152,4,215.305,0.48138687
5550-2500-014,106,448.1646226,0.837339926
5550-2500-122,128,146.47,0.140732744
5550-2510-160,16,112.685,0.060944225
5550-3040-000,1,441.85,0.270566934
5550-4151-005,6,72.1,0.157096625
5550-4152-001,3,94.97666667,0.150458007
5550-4155-000,7,214.4871429,0.172364644
5550-4155-001,4,108.02,0.188437326
5550-4265-000,10,23.963,0.213954847
5550-4270-003,26,13.04076923,0.391523624
5550-4282-000,14,40.69285714,0.178672986
5550-4282-011,1,59.84,0.238469251
5550-4282-015,14,27.57428571,0.188477878
5550-4285-045,13,39.81076923,0.160006956
5550-4285-122,1,84.68,0.091284837
5550-4285-142,1,95.44,0.094195306
5550-4285-168,8,15.085,0.286957242
5550-4285-422,123,134.8447154,0.193380522
5550-4285-424,6,172.34,0.187903756
5550-4285-426,5,175.682,0.191698637
5550-4285-501,23,35.49347826,0.129662522
5550-4285-504,142,49.89204225,0.186456109
5550-4285-615,4,29.1725,0.127945839
5550-4285-700,3,379.2566667,0.279713826
5550-4287-023,41,44.62463415,0.123015287
5550-4288-001,14,102.3478571,0.198650261
5550-4288-004,21,150.2695238,0.067279111
5550-4289-010,2,6.49,0.18027735
5550-4289-013,9,123.4,0.207878624
5550-4289-014,85,112.372,0.145601479
5550-4294-003,28,36.07928571,0.143176734
5550-4297-000,136,16.51316176,-0.006777125
5550-4297-002,4,2447.4475,0.206813425
5550-4410-000,1,290.71,0.234598053
5550-5225-002,1309,10.48822765,0.507919316
5550-5600-000,2,10335.95,0.343046358
5550-5600-001,2,9771.24,0.298221106
5550-5600-002,2,3062.505,0.163748304
5550-5600-004,2,5968.705,0.297215225
5550-6035-006,12,76.76833333,0.138815918
5550-6037-004,178,27.42629213,0.163797553
5550-6039-000,279,49.54043011,0.17521694
5550-6039-001,362,21.96270718,0.170569147
5550-7212-003,2,112.59,0.11608491
5550-7212-005,87,35.94229885,0.154516498
5550-7213-000,20,29.78,0.212659503
5550-7213-041,19,210.7152632,0.226112064
5550-8102-080,3,429.3766667,0.169128892
5550-8102-180,7,534.5971429,0.18095602
5550-8102-280,12,613.0308333,0.167064734
5550-8103-180,3,681.12,0.180873659
5550-8103-280,12,810.0166667,0.169165244
5550-8105-280,3,1162.893333,0.126073472
5550-8105-380,1,1304.03,0.119483447
5550-8112-180,8,499.7825,0.165216869
5550-8112-280,33,632.8524242,0.159653287
5550-8113-180,20,628.6515,0.158766821
5550-8113-280,2,862.515,0.182820009
5550-8113-380,5,947.328,0.143485678
5550-8113-480,8,1094.91125,0.162633044
5550-8202-180,11,466.7736364,0.129044446
5550-8221-080,4,175.4875,0.164427666
5550-8222-180,27,278.5525926,0.174082426
5550-8224-380,10,458.955,0.169138587
5550-8234-380,6,580.2483333,0.182045618
5550-8253-280,2,730.255,0.132022376
5550-8260-050,8,197.31125,0.073709685
5550-8260-070,4,10.59,0.111898017
5550-8260-080,1,6.36,0.099056604
5550-8321-000,9,178.6533333,0.155055104
5560-0000-126,2,2148.23,0.168710985
5560-0000-136,1,582.38,0.209828634
5560-0000-174,2,1055.15,0.200364877
5560-0119-000,1,385.08,0.20735951
5560-0120-001,1,515.74,0.205743204
5560-0163-006,1,62.23,0.210670095
5560-0214-001,2,36.1,0.213711911
5560-0330-001,64,52.3903125,0.134528091
5560-1310-041,8,1379.205,0.320246084
5560-1310-081,4,342.5475,0.413511995
5560-1332-006,8,225.365,0.370842855
5560-1336-000,4,454.865,0.503402108
5560-1352-000,8,156.4,0.430147059
5560-1354-000,8,159.56125,0.367860304
5560-2000-052,6,514.69,0.149468612
5560-2007-001,10,462.665,0.239345963
5560-2007-002,14,506.5114286,0.274970527
5560-2009-000,1,266.45,0.271007694
5560-2023-000,2,1060.57,0.197870013
5560-2100-022,1,388.63,0.162725472
5560-2100-039,1,305.59,0.16590857
5560-2100-060,1,388.63,0.162725472
5560-2100-077,1,305.59,0.16590857
5560-2101-001,2,242.48,0.164920818
5560-2101-004,2,252.45,0.200158447
5560-2101-007,2,63.05,0.266058684
5560-2102-000,4,9.92,0.163810484
5560-2530-000,4,1027.28,0.163027607
5560-2530-001,4,1044.14,0.163335376
5560-3320-000,10,43.155,0.117784729
5560-5210-037,2,14756.3,0.145399592
5560-5210-055,4,15263.875,0.118667442
5560-5210-075,10,16303.012,0.133617518
5560-5211-037,4,10123.2325,0.20675955
5560-5211-055,5,11291.472,0.090430725
5560-5211-075,3,13451.05667,0.151178458
5560-5215-055,2,15753.3,0.136334609
5560-5255-110,1,592.66,0.205885331
5560-5305-005,59,398.1311864,0.125137188
5560-5305-025,59,55.85949153,0.154752694
5560-5311-052,6,214.2183333,0.410274564
5560-5311-077,39,234.4338462,0.328952895
5560-5311-127,16,289.6825,0.28734908
5560-5316-052,6,214.2183333,0.410274564
5560-5316-077,37,231.7543243,0.347931349
5560-5316-127,16,289.6825,0.28734908
5560-5321-052,5,181.344,0.299475031
5560-5321-077,37,196.602973,0.213103373
5560-5321-127,16,257.860625,0.23223059
5560-5326-052,5,181.344,0.299475031
5560-5326-077,37,196.602973,0.213103373
5560-5326-127,16,257.860625,0.23223059
5560-5328-080,2,454.065,0.540550362
5560-5328-085,4,686.93,0.3840566
5560-5328-095,10,557.047,0.203341908
5560-5328-100,4,552.07,0.146140888
5560-5328-105,10,599.149,0.189777501
5560-5328-110,2,777.035,0.343555953
5560-5328-115,10,678.608,0.236973334
5560-5328-120,8,612.2175,0.152143642
5560-5328-125,4,896.86,0.391351493
5560-5328-130,4,718.575,0.237810945
5560-5328-135,4,624.12,0.106534
5560-5328-140,6,780.3,0.22013969
5560-5328-145,14,711.5164286,0.138367451
5560-5328-155,2,1061.39,0.394331961
5560-5328-160,4,1042.695,0.325857513
5560-5328-165,4,906.68,0.242999184
5560-5329-060,4,472.265,0.23547161
5560-5329-070,2,579.06,0.312394225
5560-5329-090,4,585.095,0.236440236
5560-5329-095,2,672.95,0.323047775
5560-5329-120,6,731.6866667,0.264539466
5560-5329-130,4,595.085,0.05478209
5560-5334-085,12,11.575,0.221670266
5560-5334-130,74,14.36364865,0.160380465
5560-5334-220,32,28.5553125,0.190671613
5560-5341-420,11,271.3927273,0.224391355
5560-5344-420,11,271.3927273,0.224391355
5560-5352-420,28,251.2882143,0.184723859
5560-5352-700,20,338.3005,0.135283572
5560-5353-420,28,251.2882143,0.184723859
5560-5353-700,20,338.3005,0.135283572
5560-5360-005,4,18.1175,0.335449151
5560-5360-025,17,61.50647059,0.279081111
5560-5360-040,39,15.47820513,0.237869626
5560-5360-045,59,67.66491525,0.081445708
5560-5360-050,126,21.05206349,0.097622674
5560-5361-005,39,216.4407692,0.163974511
5560-5362-005,39,189.6394872,0.151239734
5560-5363-005,39,164.3858974,0.13126087
5560-5365-000,59,181.1128814,0.230440609
5560-5365-010,5,317.4,0.231531191
5560-5365-035,5,38.604,0.208423998
5560-5365-045,22,20.74681818,0.25491313
5560-5800-120,1,24482.97,0.418190277
5560-5800-200,2,16728.26,0.165896513
5560-5803-001,6,98.47,0.167055956
5560-5803-079,1,138.2,0.427496382
5560-5803-083,2,1926.4,0.162313123
5560-5803-109,4,1883.81,0.155689799
5560-5803-118,2,1001.05,0.164996753
5560-5803-140,4,645.44,0.164244546
5560-5803-162,2,5235.81,0.166434611
5560-5804-007,1,3052.74,0.416737095
5560-5804-013,2,1039.755,0.307548413
5560-5804-015,12,96.4425,0.507694568
5560-5804-039,2,1756.115,0.396642589
5560-5804-045,2,1860.44,0.312006837
5560-5820-026,1,1367.86,0.194361996
5560-5820-038,1,1262.21,0.196750145
5560-5820-044,4,12.16,0.223273026
5560-5820-052,2,186.92,0.204659747
5560-5820-110,10,189.929,0.114395379
5560-5821-002,2,2746.97,0.49679829
5560-5875-223,4,220.635,0.16889886
5560-5880-000,2,13484.42,0.142170001
5560-5880-006,2,13435.3,0.165941215
5560-5880-016,2,17749.06,0.164991273
5560-5880-050,18,124.3188889,0.159553836
5560-5880-052,12,110.2833333,0.395647574
5560-5880-053,2,2222.76,0.163126024
5560-5880-054,2,652.02,0.16755621
5560-5880-059,2,2631.09,0.163635603
5560-5880-060,2,681.66,0.166035854
5560-6120-020,1,48343.77,-0.022852583
5560-6125-010,4,200.92,0.020592773
5560-6125-050,20,166.278,0.1199828
5560-7975-360,1,6903.47,0.206910438
5570-0000-044,3,38.06,0.241548432
5570-0000-817,5,151.86,0.228671144
5570-0001-188,44,36.97181818,0.05609924
5570-0002-718,2,1379.805,0.237236421
5570-0005-102,4,2690.36,0.127265496
5570-0005-116,26,499.1961538,0.108036767
5570-0366-001,44,60.59590909,0.138731988
5570-0366-002,41,71.62512195,0.146753251
5570-0371-000,8,59.65875,0.129276929
5570-0598-023,12,37.31083333,0.25841467
5570-0598-024,24,24.36833333,0.183588674
5570-0598-028,28,13.04214286,0.170518648
5570-0598-029,2,17.12,0.225175234
5570-0598-032,384,14.36255208,0.160049826
5570-0598-033,4,1.035,0.437198068
5570-0598-034,384,2.561875,0.243789136
5570-0599-003,98,28.88408163,0.177896165
5570-0700-007,5,949.74,0.204624424
5570-0700-020,38,263.3718421,0.175824055
5570-0721-000,16,468.6,0.164818075
5570-0805-001,40,11.6695,0.153369896
5570-0821-000,2,4754.42,0.173091565
5570-0951-010,180,42.87677778,0.106576728
5570-1000-004,6,310.43,0.20836152
5570-1510-002,6,37.97,0.182951453
5570-2440-000,1,120.67,0.237838734
5570-6120-020,4,2743.98,0.069862025
5570-6120-025,1,971.54,0.20845256
5570-6120-028,2,7400.44,0.212657626
5570-6120-030,1,1757.46,0.207344691
5570-6710-002,48,109.4704167,0.056445996
5570-6710-012,32,38.946875,0.165602182
5570-6710-019,16,5.06375,0.103431252
5570-6721-001,228,8.28377193,0.585497962
5570-6724-010,2,257.14,0.205918955
5570-6724-022,1,52.09,0.203685928
5570-6724-025,210,40.02952381,0.11959625
5570-6724-040,36,80.28555556,0.206118438
5570-6724-045,1,69.01,0.207940878
5570-6750-003,15,21.69,0.237467343
5570-6750-006,120,9.743333333,0.237410195
5570-6750-007,140,1.92,0.332440476
5570-6750-012,17,21.84,0.266618186
5570-6820-188,4,609.45,0.055459841
5570-6920-007,2,1857.815,0.163148645
5570-6920-010,3,2346.22,0.166366894
5570-6920-013,1,3058.58,0.146914581
5570-6920-015,2,3953.03,0.207485144
5570-6920-016,1,210.18,0.209582263
5570-7380-030,138,64.70057971,0.065917918
5575-1010-250,2,675.625,0.479763182
5575-1010-325,1,876.19,0.479530695
5575-1011-135,2,289.835,0.247468387
5575-1011-250,1,386.59,0.121524095
5575-1011-440,2,745.615,0.118110553
5575-1020-135,2,364.215,0.480457971
5575-1020-250,2,633.4,0.478039154
5575-1030-250,5,591.182,0.476783799
5575-1030-325,1,839.26,0.480327908
5580-3000-000,8,900.3925,0.146774879
5580-4017-000,243,7.577901235,0.146614316
5580-4512-082,560,10.71560714,0.134986685
5580-6950-040,6,52702.29667,0.152674751
5585-0112-090,56,2.701428571,0.221972501
5585-0116-065,21,3.934761905,0.181532131
5585-0116-100,20,4.5885,0.171624714
5585-0920-005,164,1.914634146,0.330063694
5585-1110-005,38,0.685263158,0.547619048
5585-1112-005,56,0.794642857,0.324494382
5585-1116-005,41,1.476341463,0.273252932
5585-1210-055,10,1.778,0.339707537
5585-1210-070,8,1.64,0.291920732
5585-1310-040,272,1.531544118,0.194248404
5585-1510-005,8,5.48,0.230383212
5585-1510-065,4,2.6475,0.232294618
5585-1510-085,70,2.933,0.224976864
5585-1512-030,4,10.29,0.10787172
5585-1610-065,692,3.278106936,0.227838392
5585-1610-085,320,3.30446875,0.150440218
5585-2512-040,56,1.430535714,0.249407065
5585-3010-005,8,0.2475,0.267676768
5585-3610-025,1,1.02,0.392156863
5585-5020-160,116,21.58043103,0.201751267
5800-0151-040,2,130.21,0.207856539
5800-0151-041,1,130.22,0.371448318
5800-0151-044,80,6.717125,0.431825372
5800-0151-062,16,139.304375,0.230309529
5800-0151-063,5,142.038,0.366296343
5800-0160-180,4,5498.785,0.385264199
5800-0160-185,4,82.115,0.322779029
5800-0170-140,3,981.28,0.207701506
5800-0170-266,2,491.32,0.359205813
5800-0170-267,2,667.78,0.356831591
5800-0170-416,7,511.2042857,0.215865617
5800-0170-821,2,603.95,0.362414107
5800-0173-320,2,264.88,0.387080942
5800-0173-358,40,62.302,0.361822253
5800-0173-406,10,139.921,0.365013115
5800-0173-421,1,332.27,0.382429952
5800-0173-429,8,121.58875,0.365710232
5800-0173-432,10,70.812,0.360673332
5800-0173-601,2,253.01,0.35336548
5800-0173-803,2,498.62,0.358990815
5800-0173-804,2,575.86,0.355398882
5800-0174-210,46,267.6054348,0.26729489
5800-0174-229,4,40.765,0.55875138
5800-0174-231,74,64.50432432,0.36434599
5800-0174-315,2,182.045,0.364278063
5800-0174-316,8,217.12,0.367055085
5800-0174-360,26,290.8630769,0.372461798
5800-0174-374,2,37.78,0.372154579
5800-0174-402,14,111.2178571,0.340342314
5800-0174-418,6,95.495,0.357627799
5800-0174-420,12,167.3358333,0.364451726
5800-0174-805,2,410.345,0.209104534
5800-0179-041,6,151.0766667,0.364627231
5800-0410-237,2,651.035,0.337017211
5800-0410-244,8,356.09125,0.15756144
5800-0410-380,1,16697.66,0.357772287
5800-0414-089,10,123.6,0.35789644
5800-0419-002,1,67.94,0.357079776
5800-0419-070,10,226.14,0.360148581
5800-0430-390,11,50.69545455,0.355079351
5800-0434-150,4,480.02,0.364901462
5800-0550-103,1,318.66,0.088526957
5800-0550-127,2,509.07,0.347850001
5800-0550-130,4,39.43,0.188181588
5800-0550-131,8,123.58875,0.156233881
5800-0550-260,27,4765.105926,0.123352277
5800-0550-265,10,4325.912,0.326180699
5800-0554-022,4,201.9225,0.357600069
5800-0554-027,3,63.30333333,0.214943921
5800-0554-028,1,63.13,0.241565025
5800-0554-029,4,17.9725,0.225205175
5800-0559-040,17,1075.177059,0.371319963
5800-0811-193,1,662.8,0.364076645
5800-0820-319,4,17.9225,0.499372297
5800-0820-325,8,13.12375,0.407657872
5800-0821-535,1,2321.06,0.36461789
5800-0821-642,1,172.84,0.347951863
5800-0829-128,1,6022.86,0.237310846
5800-0830-017,4,27.385,0.356764652
5800-0840-129,4,40.215,0.350739774
5800-0840-142,2,73.525,0.354573274
5800-0840-143,2,67.68,0.31678487
5800-0860-175,1,1608.98,0.365262464
5800-0861-832,2,54.43,0.35715598
5800-0870-120,4,40.46,0.367338112
5800-0870-163,2,163.66,0.364994501
5800-0880-018,1,2466.58,0.367281823
5800-0880-027,1,734.81,0.59848124
5800-0880-037,1,3353.35,0.360621468
5800-0880-056,1,1505.19,0.279001322
5800-0880-106,1,796.1,0.365619897
5800-0890-242,2,100.07,0.365344259
5800-0892-010,10,91.557,0.337833262
5800-0990-281,2,76.66,0.235455257
5800-1980-002,3,1602.923333,0.322109396
5800-1980-006,39,556.5594872,0.317742891
5800-2001-001,11,105.8109091,0.364982129
5988-7013-049,1,3520.75,0.299191934
6929-0278-300,33,49.34030303,0.619556205
6960-0164-110,48,50.78125,0.588935385
6960-0164-300,19,19.84263158,0.623803082
6960-0164-640,806,20.63722084,0.623703828
6960-0164-910,726,34.7411708,0.576564829
6965-0387-130,1,57.78,0.465385947
6965-0400-750,7,83.42428571,-0.087367502
6966-0561-000,100,31.4077,0.251581619
6986-0296-300,2,869.145,0.251730149
6986-0296-400,3,914.0733333,0.220627813
6986-0296-500,3,1054.03,0.219996901
6986-0296-700,2,1477.575,0.225944538
7000-5017-020,20,0.44,0.594318182
7000-5017-050,25,1.314,0.490410959
7000-5017-060,80,0.86625,0.591919192
7000-5017-070,50,1.7324,0.440544909
7000-5017-090,20,1.32,0.183712121
7000-5017-100,40,2.1565,0.49176907
7000-5017-120,10,17.254,0.499478382
7000-5857-010,10,41.656,0.266300173
7000-6963-003,1,205.52,0.15468081
7000-6963-004,1,206.85,0.151172347
7000-6963-005,1,213.6,0.177715356
7000-6963-007,1,205.52,0.146165823
7000-6963-012,2,275.685,0.091862089
7000-6963-013,1,311.2,0.177699229
7000-6963-014,5,311.47,0.186258709
7000-6963-015,1,315.03,0.193251436
7000-6963-016,4,337.435,0.187147154
7000-6963-020,2,284.725,0.187180613
7000-6963-022,2,284.725,0.187180613
7000-6963-051,1,758.59,0.131441226
7000-6963-066,2,72,0.213125
7000-6963-067,20,68.0725,0.170340446
7000-6963-068,10,63.028,0.104413911
7000-6963-069,7,67.4,0.162971598
7000-6963-077,2,113.91,0.18782372
7000-6963-081,2,128.56,0.170465152
7000-6963-082,6,128.7016667,0.178526567
7000-6963-084,1,122.46,0.136942675
7000-6963-130,1,177.03,0.257922386
7000-6963-131,2,184.46,0.177084463
7000-6963-143,1,184.4,0.177006508
7000-6965-610,3,48.09666667,0.151431146
7000-6965-660,10,16.468,0.14039349
7000-6965-690,16,108.675,0.28578905
7000-6986-010,2,848.45,0.208167835
7001-2155-040,2,51.38,0.294083301
7001-2750-170,3,52.48,0.418508638
7001-2754-010,10,9.15,0.864590164
7001-2756-130,9,841.1388889,0.480552161
7001-2901-010,6,87.985,0.769657707
7001-9926-010,7,39.50428571,0.764907967
7002-1160-010,3,87.94666667,0.348127653
7009-1702-000,1,186.93,0.558230354
7009-1797-000,1,42.25,0.656331361
7009-1859-010,6,12.52,0.580804047
7009-2045-050,14,13.48714286,0.819086961
7009-2045-080,110,4.570909091,0.754176611
7009-2087-000,7,575.6128571,0.585564702
7009-2088-050,1,481.31,0.606095863
7009-2103-000,87,52.67931034,0.541354105
7009-2103-010,42,54.30809524,0.576551773
7009-2316-040,2,73.495,0.44506429
7009-2316-050,360,63.72055556,0.395260556
7009-2347-000,67,13.21447761,0.604436563
7009-2357-000,16,64.36,0.747242076
7009-2357-010,55,101.9703636,0.785149696
7009-2360-000,53,85.09433962,0.329332594
7009-2427-090,5,75.82,0.504774466
7009-2435-000,4,169.88,0.212193902
7009-2479-050,442,5.051289593,0.764765953
7009-2479-110,1,6.58,0.618541033
7009-2617-020,8,33.38,0.896008089
7009-2621-040,2,208.02,0.492933372
7009-2631-010,64,35.36765625,0.478690364
7009-2692-010,10,9.266,0.597453054
7009-2764-150,1,60.53,0.269122749
7009-2766-090,6,224.3083333,0.621369395
7009-2767-040,143,136.521049,0.26755115
7009-2767-050,13,124.2192308,0.225637056
7009-2786-020,544,17.90630515,0.286355755
7009-2803-150,4,246.2975,0.289862869
7009-2803-210,86,68.78662791,0.192766644
7009-2803-230,114,87.07219298,0.18164298
7009-2803-250,83,98.76518072,0.247811836
7009-2803-260,37,177.3943243,0.31015039
7009-2803-320,4,305.6375,0.382021185
7009-2803-330,6,521.06,0.542851751
7009-2803-410,1,243.98,0.500573818
7009-2803-520,2,68.445,-0.018628096
7009-2809-000,7,26.59285714,0.541821112
7009-2813-030,3,17.57333333,0.836874052
7009-2885-030,7,434.3542857,0.658294085
7009-3270-040,38,37.78684211,0.525308169
7009-3270-050,95,51.46852632,0.583643351
7009-3271-130,12,12.47666667,0.735907026
7009-4098-040,10,15.392,0.92327183
7009-4098-050,8,13.0325,0.93007865
7009-4262-320,407,23.06159705,0.351752118
7009-4341-060,189,89.97634921,0.237101696
7009-4341-080,20,84.6085,0.000260021
7009-4403-010,10,14.63,0.861312372
7009-4403-020,520,6.330115385,0.727538689
7009-4625-030,69,19.44942029,0.482723676
7009-4625-040,3,29.6,0.777927928
7009-4625-050,88,21.23965909,0.416625203
7009-4625-110,6,11.26,0.22838958
7009-4625-130,126,35.1397619,0.759163522
7009-4645-000,179,7.771452514,0.353190663
7009-4645-010,517,6.445551257,0.308058877
7009-4645-020,78,9.888333333,0.687717979
7009-4650-030,104,7.169423077,0.35742067
7009-4650-050,163,11.26417178,0.421723691
7009-4650-070,210,7.384095238,0.212019398
7009-4650-080,40,6.13825,0.268846984
7009-4650-100,1109,10.50139766,0.288551054
7009-4650-120,175,12.78862857,0.270539452
7009-4650-130,45,27.36422222,0.57177661
7009-4650-140,78,4.444358974,0.276091848
7009-4650-160,75,7.7892,0.490131635
7009-4650-320,60,74.31316667,0.814918397
7009-4650-340,582,39.86658076,0.750979534
7009-4650-360,718,32.39869081,0.630041965
7009-4650-420,68,104.2479412,0.453900909
7009-4651-030,1,15.14,0.914795244
7009-4794-000,50,11.376,0.521817862
7009-4794-020,230,8.563043478,0.431596852
7009-4794-080,10,14.75,0.406915254
7009-4794-090,790,9.121379747,0.510454642
7009-4794-130,80,11.4025,0.717770226
7009-4795-010,2,26.6,0.822556391
7009-4810-230,1167,26.71461011,0.295225967
7009-4810-240,543,24.9992081,0.293151091
7009-4810-310,454,129.3295815,0.257633444
7009-4810-320,127,132.2192126,0.259422434
7009-4827-180,236,96.72402542,0.242347724
7009-4827-250,130,72.451,0.103174241
7009-4827-280,206,111.6983981,0.238486354
7009-4827-300,679,25.41824742,0.103038474
7009-4827-350,202,18.69386139,0.247971484
7009-4827-530,271,170.3346494,0.154837157
7009-5302-000,8,10.41,0.788064361
7009-9777-020,122,31.57393443,0.320356592
7009-9901-220,8,300.1475,0.269017733
7009-9926-010,1,137.03,0.615850544
7009-9926-030,6,114.9366667,0.74214785
7009-9926-040,10,89.853,0.548061834
7009-9926-060,1,132.65,0.456765925
7009-9926-070,35,97.23285714,0.714538002
7009-9926-080,31,103.0845161,0.735816524
7009-9926-180,2,100.125,0.674157303
7009-9926-490,4,159.2125,0.687822878
7011-9926-010,14,351.0621429,0.392274872
7015-1011-019,2,614.45,0.409113842
7015-1026-010,10,6.003,0.859403632
7015-1026-060,22,8.815,0.710050018
7015-1154-010,232,9.506163793,0.691357241
7015-1160-020,2,239.36,0.675843917
7015-1172-010,1,434.23,0.373718997
7015-1172-020,1,12490.95,0.279084457
7015-1172-030,1,9177.2,0.496691801
7015-1175-050,5,2002.722,0.40071263
7015-1277-000,97,23.00484536,0.642365795
7015-1305-000,185,19.88854054,0.718145448
7015-1662-000,123,15.6104878,0.544026582
7015-1662-010,63,17.14349206,0.586607903
7015-1663-080,2,17.45,0.383954155
7015-1730-000,1,191.89,0.653395174
7015-1731-040,2,36.88,0.693058568
7015-1731-050,7,37.55142857,0.534314844
7015-1797-000,65,12.17123077,0.525981823
7015-1797-020,20,44.9945,0.483225728
7015-1847-110,2,854.28,0.782928314
7015-1847-180,7,80.5,0.348464951
7015-1847-220,7,98.45428571,0.496459561
7015-1859-010,3,40.24333333,0.112565228
7015-1935-010,1,249.42,0.405781413
7015-2084-240,3,12,0.668888889
7015-2084-300,18,42.49,0.678447216
7015-2084-380,12,15.67,0.508721549
7015-2084-390,4,13.89,0.570914327
7015-2088-000,3,687.7366667,0.621560578
7015-2088-010,14,824.465,0.562176684
7015-2097-000,2,61.885,0.850771592
7015-2160-100,2,728.16,0.771574929
7015-2187-500,15,68.97,0.438712484
7015-2187-510,34,32.91617647,-0.015091811
7015-2187-520,48,34.30333333,0.201201292
7015-2187-530,74,35.60486486,0.151774735
7015-2208-170,22,7.409545455,0.470952702
7015-2209-160,2,29.75,0.244369748
7015-2215-000,28,231.0046429,0.811011838
7015-2250-000,4,169.965,0.465036919
7015-2250-010,8,181.7025,0.667505951
7015-2295-010,25,2835.3948,0.304900044
7015-2295-020,8,1245.97125,0.220659185
7015-2311-000,1,159.86,0.549793569
7015-2339-000,13,107.5146154,0.423105267
7015-2347-090,25,2.7936,0.774914089
7015-2357-040,8,20.285,0.681353217
7015-2357-050,1,24.23,0.674370615
7015-2360-000,2,42.86,0.599860009
7015-2360-020,2,87.49,0.637329981
7015-2363-020,142,2.341619718,0.596794081
7015-2363-030,73,2.605616438,0.607644183
7015-2405-010,9,33.85111111,0.849373072
7015-2427-050,1,117.47,0.830254533
7015-2436-000,2,201.96,-0.087641117
7015-2453-070,2,14.91,0.584507042
7015-2453-090,377,6.162546419,0.306708619
7015-2471-140,579,18.06108808,0.5341496
7015-2471-150,366,24.49918033,0.65041208
7015-2479-000,13,34.82076923,0.561358164
7015-2479-020,14,32.93571429,0.719410106
7015-2479-030,1,23.36,0.654965753
7015-2479-050,15,3.586,0.888269195
7015-2479-060,4,3.0675,0.859820701
7015-2479-190,1,1.36,0.477941176
7015-2491-000,1,56.61,0.453983395
7015-2491-010,6,9.716666667,0.495025729
7015-2500-010,3,156.52,0.607228043
7015-2626-100,3,11.75,0.592340426
7015-2626-140,24,10.53083333,0.729366147
7015-2626-200,1,10.11,0.567754698
7015-2626-220,30,7.362666667,0.506202463
7015-2735-010,91,4.305274725,0.87641023
7015-2754-020,1,21.08,0.476755218
7015-2764-040,1,488.76,0.360013094
7015-2773-030,10,187.283,0.670680201
7015-2774-019,1,2618.94,0.684937417
7015-2775-050,2,556.26,0.45201884
7015-2775-160,2,1615.255,0.041092583
7015-2780-040,1,1334.94,0.30952702
7015-2791-040,2,6.98,0.555873926
7015-2792-070,5,5.2,0.72
7015-2792-080,1,67.59,0.571682202
7015-2799-020,22,12.58318182,0.458331828
7015-2803-190,50,15.5942,0.537392107
7015-2803-200,85,15.96847059,0.576599475
7015-2850-000,3,294.3166667,0.815357608
7015-2863-050,18,97.58111111,0.42604443
7015-2877-000,1,154.97,0.373685229
7015-2893-030,22,5.743636364,0.632557771
7015-2900-150,1,3250.84,0.285843044
7015-2900-170,1,3088.74,0.277543594
7015-2972-030,8,900.67375,0.021671277
7015-2981-029,24,928.97625,0.573971437
7015-3120-000,8,2.51,0.647410359
7015-3155-000,6,27.37166667,0.372160994
7015-3200-290,4,85.63,0.668311339
7015-3200-370,1,3271.19,0.316490329
7015-3330-000,666,4.998198198,0.56888969
7015-3401-000,52,1.433461538,0.476925141
7015-4096-000,136,13.00389706,0.582285853
7015-4096-010,155,12.66341935,0.568159239
7015-4096-020,20,7.083,0.269024425
7015-4096-040,40,74.1275,0.706448349
7015-4444-050,48,64.33104167,0.718960196
7015-4444-060,28,65.3325,0.711011256
7015-4444-080,14,45.08642857,0.393308091
7015-4625-000,1167,12.20627249,0.373471714
7015-4625-020,80,30.367,0.79240623
7015-4651-000,2,15.945,0.888366259
7015-4766-000,4,32.5825,0.262640988
7015-4766-010,4,52.0025,0.388875535
7015-4827-040,2,62.97,0.449102747
7015-4829-010,11,51.01818182,0.443193158
7015-5206-080,172,89.7747093,0.528808225
7015-5206-090,29,57.29172414,0.258868706
7015-5221-000,4,273.935,0.590213007
7015-5389-000,2,77.83,0.737633303
7015-5462-000,11,7.388181818,0.86071121
7015-5467-030,8,4.385,0.699258837
7015-5588-000,39,58.20692308,0.790143035
7015-5588-010,17,22.22588235,0.529695109
7015-5666-059,4,487.145,0.721920578
7015-5847-010,36,333.0736111,0.326176646
7015-5985-049,4,2559.62,0.467021472
7015-6015-000,2,29.95,0.113856427
7015-6155-190,11,9.334545455,0.570120764
7015-6178-000,26,133.085,0.580701749
7015-6195-820,4,230.005,0.577117889
7015-6195-830,1,244.84,0.631024342
7015-6195-980,19,204.5642105,0.32136866
7015-6209-000,4,12.68,0.691246057
7015-6209-010,2,7.81,0.585147247
7015-6210-010,5,118.024,0.8192571
7015-6210-040,1,2993.27,0.478610349
7015-6217-020,176,30.19056818,0.933298705
7015-6227-370,463,307.7541037,0.277213478
7015-6227-380,153,327.224183,0.430180185
7015-6368-010,14,21.94,0.754036984
7015-6457-020,2,256.825,0.777046627
7015-6460-010,22,90.76409091,0.391739825
7015-6464-020,845,15.84964497,0.915958769
7015-6471-060,82,33.49865854,0.491017114
7015-6472-000,13,103.0961538,0.599201641
7015-6486-000,10,36.503,0.553954469
7015-6486-010,32,15.576875,0.367070577
